season,week,team,drives,td_drives,fg_drives,punt_drives,to_drives,yds,plays,rz_drives,start_yardline_100_avg,ppd_basic_sum,ppd_true_sum,score_drives,score_rate,td_rate,fg_rate,turnover_rate,punt_rate,yds_per_drive,plays_per_drive,redzone_drive_rate,ppd_basic,ppd_points,side
2024,1,NO,16,1,1,5,3,193.0,79,3,64.3125,10,,2,0.125,0.0625,0.0625,0.1875,0.3125,12.0625,4.9375,0.1875,0.625,0.625,def
2024,1,NO,12,5,4,2,0,379.0,81,6,55.0,47,,9,0.75,0.4166666666666667,0.3333333333333333,0.0,0.16666666666666666,31.583333333333332,6.75,0.5,3.9166666666666665,3.9166666666666665,off
2024,1,NYG,14,3,0,4,2,312.0,68,4,71.21428571428571,21,,3,0.21428571428571427,0.21428571428571427,0.0,0.14285714285714285,0.2857142857142857,22.285714285714285,4.857142857142857,0.2857142857142857,1.5,1.5,def
2024,1,NYG,13,1,2,6,2,240.0,89,4,61.76923076923077,13,,3,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.46153846153846156,18.46153846153846,6.846153846153846,0.3076923076923077,1.0,1.0,off
2024,1,NYJ,15,2,6,1,0,401.0,89,8,51.333333333333336,32,,8,0.5333333333333333,0.13333333333333333,0.4,0.0,0.06666666666666667,26.733333333333334,5.933333333333334,0.5333333333333333,2.1333333333333333,2.1333333333333333,def
2024,1,NYJ,11,3,0,3,2,266.0,64,4,65.0909090909091,21,,3,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.2727272727272727,24.181818181818183,5.818181818181818,0.36363636363636365,1.9090909090909092,1.9090909090909092,off
2024,1,PHI,15,3,3,2,1,414.0,86,7,55.53333333333333,30,,6,0.4,0.2,0.2,0.06666666666666667,0.13333333333333333,27.6,5.733333333333333,0.4666666666666667,2.0,2.0,def
2024,1,PHI,19,4,2,2,3,410.0,95,13,47.68421052631579,34,,6,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.15789473684210525,0.10526315789473684,21.57894736842105,5.0,0.6842105263157895,1.7894736842105263,1.7894736842105263,off
2024,1,PIT,12,1,1,4,4,226.0,70,3,67.0,10,,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,18.833333333333332,5.833333333333333,0.25,0.8333333333333334,0.8333333333333334,def
2024,1,PIT,17,0,6,3,0,270.0,84,6,45.23529411764706,18,,6,0.35294117647058826,0.0,0.35294117647058826,0.0,0.17647058823529413,15.882352941176471,4.9411764705882355,0.35294117647058826,1.0588235294117647,1.0588235294117647,off
2024,1,SEA,17,1,3,8,3,231.0,93,5,60.529411764705884,16,,4,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.47058823529411764,13.588235294117647,5.470588235294118,0.29411764705882354,0.9411764705882353,0.9411764705882353,def
2024,1,SEA,20,3,2,5,1,304.0,86,4,74.55,27,,5,0.25,0.15,0.1,0.05,0.25,15.2,4.3,0.2,1.35,1.35,off
2024,1,SF,11,3,0,3,2,266.0,64,4,65.0909090909091,21,,3,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.2727272727272727,24.181818181818183,5.818181818181818,0.36363636363636365,1.9090909090909092,1.9090909090909092,def
2024,1,SF,15,2,6,1,0,401.0,89,8,51.333333333333336,32,,8,0.5333333333333333,0.13333333333333333,0.4,0.0,0.06666666666666667,26.733333333333334,5.933333333333334,0.5333333333333333,2.1333333333333333,2.1333333333333333,off
2024,1,TB,13,3,0,3,0,299.0,74,4,57.46153846153846,21,,3,0.23076923076923078,0.23076923076923078,0.0,0.0,0.23076923076923078,23.0,5.6923076923076925,0.3076923076923077,1.6153846153846154,1.6153846153846154,def
2024,1,TB,10,4,3,1,0,392.0,82,6,62.1,37,,7,0.7,0.4,0.3,0.0,0.1,39.2,8.2,0.6,3.7,3.7,off
2024,1,TEN,16,0,3,6,0,150.0,76,3,49.4375,9,,3,0.1875,0.0,0.1875,0.0,0.375,9.375,4.75,0.1875,0.5625,0.5625,def
2024,1,TEN,15,4,1,6,3,244.0,83,3,69.4,31,,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.2,0.4,16.266666666666666,5.533333333333333,0.2,2.066666666666667,2.066666666666667,off
2024,1,WAS,10,4,3,1,0,392.0,82,6,62.1,37,,7,0.7,0.4,0.3,0.0,0.1,39.2,8.2,0.6,3.7,3.7,def
2024,1,WAS,13,3,0,3,0,299.0,74,4,57.46153846153846,21,,3,0.23076923076923078,0.23076923076923078,0.0,0.0,0.23076923076923078,23.0,5.6923076923076925,0.3076923076923077,1.6153846153846154,1.6153846153846154,off
2024,2,ARI,12,1,1,4,1,245.0,67,5,57.416666666666664,10,,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,20.416666666666668,5.583333333333333,0.4166666666666667,0.8333333333333334,0.8333333333333334,def
2024,2,ARI,9,5,2,1,1,489.0,80,6,71.77777777777777,41,,7,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,54.333333333333336,8.88888888888889,0.6666666666666666,4.555555555555555,4.555555555555555,off
2024,2,ATL,12,2,2,2,1,367.0,86,8,52.333333333333336,20,,4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,30.583333333333332,7.166666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,def
2024,2,ATL,14,2,3,2,0,385.0,74,7,55.53846153846154,23,,5,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,27.5,5.285714285714286,0.5,1.6428571428571428,1.6428571428571428,off
2024,2,BAL,14,2,4,3,1,260.0,79,4,54.857142857142854,26,,6,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.21428571428571427,18.571428571428573,5.642857142857143,0.2857142857142857,1.8571428571428572,1.8571428571428572,def
2024,2,BAL,16,2,3,4,1,358.0,89,3,65.73333333333333,23,,5,0.3125,0.125,0.1875,0.0625,0.25,22.375,5.5625,0.1875,1.4375,1.4375,off
2024,2,BUF,15,2,1,1,3,351.0,89,5,57.333333333333336,17,,3,0.2,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,23.4,5.933333333333334,0.3333333333333333,1.1333333333333333,1.1333333333333333,def
2024,2,BUF,15,3,1,3,0,247.0,61,5,52.06666666666667,24,,4,0.26666666666666666,0.2,0.06666666666666667,0.0,0.2,16.466666666666665,4.066666666666666,0.3333333333333333,1.6,1.6,off
2024,2,CAR,16,3,2,3,3,349.0,81,4,61.5,27,,5,0.3125,0.1875,0.125,0.1875,0.1875,21.8125,5.0625,0.25,1.6875,1.6875,def
2024,2,CAR,12,0,1,7,1,159.0,65,1,71.33333333333333,3,,1,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.5833333333333334,13.25,5.416666666666667,0.08333333333333333,0.25,0.25,off
2024,2,CHI,16,1,4,6,1,310.0,83,3,61.375,19,,5,0.3125,0.0625,0.25,0.0625,0.375,19.375,5.1875,0.1875,1.1875,1.1875,def
2024,2,CHI,15,1,2,6,3,205.0,90,1,68.4,13,,3,0.2,0.06666666666666667,0.13333333333333333,0.2,0.4,13.666666666666666,6.0,0.06666666666666667,0.8666666666666667,0.8666666666666667,off
2024,2,CIN,14,2,2,2,3,286.0,79,4,59.30769230769231,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.14285714285714285,20.428571428571427,5.642857142857143,0.2857142857142857,1.4285714285714286,1.4285714285714286,def
2024,2,CIN,15,3,4,2,1,320.0,81,6,56.86666666666667,33,,7,0.4666666666666667,0.2,0.26666666666666666,0.06666666666666667,0.13333333333333333,21.333333333333332,5.4,0.4,2.2,2.2,off
2024,2,CLE,12,1,2,3,1,323.0,75,6,63.583333333333336,13,,3,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.25,26.916666666666668,6.25,0.5,1.0833333333333333,1.0833333333333333,def
2024,2,CLE,17,1,3,5,0,297.0,88,3,53.0,16,,4,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.0,0.29411764705882354,17.470588235294116,5.176470588235294,0.17647058823529413,0.9411764705882353,0.9411764705882353,off
2024,2,DAL,13,6,1,1,1,432.0,73,9,50.46153846153846,45,,7,0.5384615384615384,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.07692307692307693,33.23076923076923,5.615384615384615,0.6923076923076923,3.4615384615384617,3.4615384615384617,def
2024,2,DAL,12,1,4,1,2,353.0,87,4,67.66666666666667,19,,5,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,29.416666666666668,7.25,0.3333333333333333,1.5833333333333333,1.5833333333333333,off
2024,2,DEN,16,1,2,8,0,251.0,82,5,63.25,13,,3,0.1875,0.0625,0.125,0.0,0.5,15.6875,5.125,0.3125,0.8125,0.8125,def
2024,2,DEN,13,0,2,6,2,295.0,77,3,74.15384615384616,6,,2,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,22.692307692307693,5.923076923076923,0.23076923076923078,0.46153846153846156,0.46153846153846156,off
2024,2,DET,14,2,2,5,1,216.0,64,3,72.21428571428571,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.35714285714285715,15.428571428571429,4.571428571428571,0.21428571428571427,1.4285714285714286,1.4285714285714286,def
2024,2,DET,17,1,3,2,2,463.0,100,9,52.23529411764706,16,,4,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.11764705882352941,27.235294117647058,5.882352941176471,0.5294117647058824,0.9411764705882353,0.9411764705882353,off
2024,2,GB,10,1,1,3,3,338.0,69,2,76.6,10,,2,0.2,0.1,0.1,0.3,0.3,33.8,6.9,0.2,1.0,1.0,def
2024,2,GB,15,1,3,3,1,383.0,84,4,57.0,16,,4,0.26666666666666666,0.06666666666666667,0.2,0.06666666666666667,0.2,25.533333333333335,5.6,0.26666666666666666,1.0666666666666667,1.0666666666666667,off
2024,2,HOU,15,1,2,6,3,205.0,90,1,68.4,13,,3,0.2,0.06666666666666667,0.13333333333333333,0.2,0.4,13.666666666666666,6.0,0.06666666666666667,0.8666666666666667,0.8666666666666667,def
2024,2,HOU,16,1,4,6,1,310.0,83,3,61.375,19,,5,0.3125,0.0625,0.25,0.0625,0.375,19.375,5.1875,0.1875,1.1875,1.1875,off
2024,2,IND,15,1,3,3,1,383.0,84,4,57.0,16,,4,0.26666666666666666,0.06666666666666667,0.2,0.06666666666666667,0.2,25.533333333333335,5.6,0.26666666666666666,1.0666666666666667,1.0666666666666667,def
2024,2,IND,10,1,1,3,3,338.0,69,2,76.6,10,,2,0.2,0.1,0.1,0.3,0.3,33.8,6.9,0.2,1.0,1.0,off
2024,2,JAX,17,1,3,5,0,297.0,88,3,53.0,16,,4,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.0,0.29411764705882354,17.470588235294116,5.176470588235294,0.17647058823529413,0.9411764705882353,0.9411764705882353,def
2024,2,JAX,12,1,2,3,1,323.0,75,6,63.583333333333336,13,,3,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.25,26.916666666666668,6.25,0.5,1.0833333333333333,1.0833333333333333,off
2024,2,KC,15,3,4,2,1,320.0,81,6,56.86666666666667,33,,7,0.4666666666666667,0.2,0.26666666666666666,0.06666666666666667,0.13333333333333333,21.333333333333332,5.4,0.4,2.2,2.2,def
2024,2,KC,14,2,2,2,3,286.0,79,4,59.30769230769231,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.14285714285714285,20.428571428571427,5.642857142857143,0.2857142857142857,1.4285714285714286,1.4285714285714286,off
2024,2,LA,9,5,2,1,1,489.0,80,6,71.77777777777777,41,,7,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,54.333333333333336,8.88888888888889,0.6666666666666666,4.555555555555555,4.555555555555555,def
2024,2,LA,12,1,1,4,1,245.0,67,5,57.416666666666664,10,,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,20.416666666666668,5.583333333333333,0.4166666666666667,0.8333333333333334,0.8333333333333334,off
2024,2,LAC,12,0,1,7,1,159.0,65,1,71.33333333333333,3,,1,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.5833333333333334,13.25,5.416666666666667,0.08333333333333333,0.25,0.25,def
2024,2,LAC,16,3,2,3,3,349.0,81,4,61.5,27,,5,0.3125,0.1875,0.125,0.1875,0.1875,21.8125,5.0625,0.25,1.6875,1.6875,off
2024,2,LV,16,2,3,4,1,358.0,89,3,65.73333333333333,23,,5,0.3125,0.125,0.1875,0.0625,0.25,22.375,5.5625,0.1875,1.4375,1.4375,def
2024,2,LV,14,2,4,3,1,260.0,79,4,54.857142857142854,26,,6,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.21428571428571427,18.571428571428573,5.642857142857143,0.2857142857142857,1.8571428571428572,1.8571428571428572,off
2024,2,MIA,15,3,1,3,0,247.0,61,5,52.06666666666667,24,,4,0.26666666666666666,0.2,0.06666666666666667,0.0,0.2,16.466666666666665,4.066666666666666,0.3333333333333333,1.6,1.6,def
2024,2,MIA,15,2,1,1,3,351.0,89,5,57.333333333333336,17,,3,0.2,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,23.4,5.933333333333334,0.3333333333333333,1.1333333333333333,1.1333333333333333,off
2024,2,MIN,13,2,1,3,2,396.0,85,5,66.84615384615384,17,,3,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,30.46153846153846,6.538461538461538,0.38461538461538464,1.3076923076923077,1.3076923076923077,def
2024,2,MIN,16,2,3,3,2,403.0,69,6,53.1875,23,,5,0.3125,0.125,0.1875,0.125,0.1875,25.1875,4.3125,0.375,1.4375,1.4375,off
2024,2,NE,19,2,3,5,0,358.0,87,5,61.1578947368421,23,,5,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.0,0.2631578947368421,18.842105263157894,4.578947368421052,0.2631578947368421,1.2105263157894737,1.2105263157894737,def
2024,2,NE,14,2,2,6,0,310.0,87,6,61.38461538461539,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,22.142857142857142,6.214285714285714,0.42857142857142855,1.4285714285714286,1.4285714285714286,off
2024,2,NO,12,1,4,1,2,353.0,87,4,67.66666666666667,19,,5,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,29.416666666666668,7.25,0.3333333333333333,1.5833333333333333,1.5833333333333333,def
2024,2,NO,13,6,1,1,1,432.0,73,9,50.46153846153846,45,,7,0.5384615384615384,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.07692307692307693,33.23076923076923,5.615384615384615,0.6923076923076923,3.4615384615384617,3.4615384615384617,off
2024,2,NYG,14,0,7,0,0,425.0,90,9,50.15384615384615,21,,7,0.5,0.0,0.5,0.0,0.0,30.357142857142858,6.428571428571429,0.6428571428571429,1.5,1.5,def
2024,2,NYG,8,3,0,2,1,304.0,68,4,60.0,21,,3,0.375,0.375,0.0,0.125,0.25,38.0,8.5,0.5,2.625,2.625,off
2024,2,NYJ,15,2,1,5,2,300.0,80,6,58.8,17,,3,0.2,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.3333333333333333,20.0,5.333333333333333,0.4,1.1333333333333333,1.1333333333333333,def
2024,2,NYJ,14,3,1,6,0,265.0,75,4,60.07142857142857,24,,4,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.42857142857142855,18.928571428571427,5.357142857142857,0.2857142857142857,1.7142857142857142,1.7142857142857142,off
2024,2,PHI,14,2,3,2,0,385.0,74,7,55.53846153846154,23,,5,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,27.5,5.285714285714286,0.5,1.6428571428571428,1.6428571428571428,def
2024,2,PHI,12,2,2,2,1,367.0,86,8,52.333333333333336,20,,4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,30.583333333333332,7.166666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,off
2024,2,PIT,13,0,2,6,2,295.0,77,3,74.15384615384616,6,,2,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,22.692307692307693,5.923076923076923,0.23076923076923078,0.46153846153846156,0.46153846153846156,def
2024,2,PIT,16,1,2,8,0,251.0,82,5,63.25,13,,3,0.1875,0.0625,0.125,0.0,0.5,15.6875,5.125,0.3125,0.8125,0.8125,off
2024,2,SEA,14,2,2,6,0,310.0,87,6,61.38461538461539,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,22.142857142857142,6.214285714285714,0.42857142857142855,1.4285714285714286,1.4285714285714286,def
2024,2,SEA,19,2,3,5,0,358.0,87,5,61.1578947368421,23,,5,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.0,0.2631578947368421,18.842105263157894,4.578947368421052,0.2631578947368421,1.2105263157894737,1.2105263157894737,off
2024,2,SF,16,2,3,3,2,403.0,69,6,53.1875,23,,5,0.3125,0.125,0.1875,0.125,0.1875,25.1875,4.3125,0.375,1.4375,1.4375,def
2024,2,SF,13,2,1,3,2,396.0,85,5,66.84615384615384,17,,3,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,30.46153846153846,6.538461538461538,0.38461538461538464,1.3076923076923077,1.3076923076923077,off
2024,2,TB,17,1,3,2,2,463.0,100,9,52.23529411764706,16,,4,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.11764705882352941,27.235294117647058,5.882352941176471,0.5294117647058824,0.9411764705882353,0.9411764705882353,def
2024,2,TB,14,2,2,5,1,216.0,64,3,72.21428571428571,20,,4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.35714285714285715,15.428571428571429,4.571428571428571,0.21428571428571427,1.4285714285714286,1.4285714285714286,off
2024,2,TEN,14,3,1,6,0,265.0,75,4,60.07142857142857,24,,4,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.42857142857142855,18.928571428571427,5.357142857142857,0.2857142857142857,1.7142857142857142,1.7142857142857142,def
2024,2,TEN,15,2,1,5,2,300.0,80,6,58.8,17,,3,0.2,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.3333333333333333,20.0,5.333333333333333,0.4,1.1333333333333333,1.1333333333333333,off
2024,2,WAS,8,3,0,2,1,304.0,68,4,60.0,21,,3,0.375,0.375,0.0,0.125,0.25,38.0,8.5,0.5,2.625,2.625,def
2024,2,WAS,14,0,7,0,0,425.0,90,9,50.15384615384615,21,,7,0.5,0.0,0.5,0.0,0.0,30.357142857142858,6.428571428571429,0.6428571428571429,1.5,1.5,off
2024,3,ARI,15,3,0,5,1,373.0,86,3,62.53333333333333,21,,3,0.2,0.2,0.0,0.06666666666666667,0.3333333333333333,24.866666666666667,5.733333333333333,0.2,1.4,1.4,def
2024,3,ARI,12,1,2,5,1,277.0,72,1,72.33333333333333,13,,3,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,23.083333333333332,6.0,0.08333333333333333,1.0833333333333333,1.0833333333333333,off
2024,3,ATL,14,2,3,3,1,345.0,88,4,68.6923076923077,23,,5,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.21428571428571427,24.642857142857142,6.285714285714286,0.2857142857142857,1.6428571428571428,1.6428571428571428,def
2024,3,ATL,11,2,1,3,1,311.0,76,5,68.54545454545455,17,,3,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,28.272727272727273,6.909090909090909,0.45454545454545453,1.5454545454545454,1.5454545454545454,off
2024,3,BAL,11,3,2,4,1,412.0,97,4,75.81818181818181,27,,5,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.36363636363636365,37.45454545454545,8.818181818181818,0.36363636363636365,2.4545454545454546,2.4545454545454546,def
2024,3,BAL,17,4,0,4,0,456.0,82,5,60.35294117647059,28,,4,0.23529411764705882,0.23529411764705882,0.0,0.0,0.23529411764705882,26.823529411764707,4.823529411764706,0.29411764705882354,1.6470588235294117,1.6470588235294117,off
2024,3,BUF,13,1,1,2,2,239.0,89,4,65.84615384615384,10,,2,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,18.384615384615383,6.846153846153846,0.3076923076923077,0.7692307692307693,0.7692307692307693,def
2024,3,BUF,12,6,2,1,0,388.0,78,9,52.416666666666664,48,,8,0.6666666666666666,0.5,0.16666666666666666,0.0,0.08333333333333333,32.333333333333336,6.5,0.75,4.0,4.0,off
2024,3,CAR,15,3,0,5,1,333.0,80,4,67.66666666666667,21,,3,0.2,0.2,0.0,0.06666666666666667,0.3333333333333333,22.2,5.333333333333333,0.26666666666666666,1.4,1.4,def
2024,3,CAR,14,4,3,4,0,437.0,93,6,64.57142857142857,37,,7,0.5,0.2857142857142857,0.21428571428571427,0.0,0.2857142857142857,31.214285714285715,6.642857142857143,0.42857142857142855,2.642857142857143,2.642857142857143,off
2024,3,CHI,15,3,0,5,2,306.0,73,5,61.733333333333334,21,,3,0.2,0.2,0.0,0.13333333333333333,0.3333333333333333,20.4,4.866666666666666,0.3333333333333333,1.4,1.4,def
2024,3,CHI,16,2,1,3,3,395.0,104,5,63.625,17,,3,0.1875,0.125,0.0625,0.1875,0.1875,24.6875,6.5,0.3125,1.0625,1.0625,off
2024,3,CIN,11,5,1,0,0,356.0,76,5,50.36363636363637,38,,6,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.0,0.0,32.36363636363637,6.909090909090909,0.45454545454545453,3.4545454545454546,3.4545454545454546,def
2024,3,CIN,13,4,2,0,0,436.0,77,9,47.69230769230769,34,,6,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.0,0.0,33.53846153846154,5.923076923076923,0.6923076923076923,2.6153846153846154,2.6153846153846154,off
2024,3,CLE,19,3,0,7,3,340.0,91,6,53.10526315789474,21,,3,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.3684210526315789,17.894736842105264,4.7894736842105265,0.3157894736842105,1.105263157894737,1.105263157894737,def
2024,3,CLE,15,2,0,6,2,219.0,82,2,66.73333333333333,14,,2,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.4,14.6,5.466666666666667,0.13333333333333333,0.9333333333333333,0.9333333333333333,off
2024,3,DAL,17,4,0,4,0,456.0,82,5,60.35294117647059,28,,4,0.23529411764705882,0.23529411764705882,0.0,0.0,0.23529411764705882,26.823529411764707,4.823529411764706,0.29411764705882354,1.6470588235294117,1.6470588235294117,def
2024,3,DAL,11,3,2,4,1,412.0,97,4,75.81818181818181,27,,5,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.36363636363636365,37.45454545454545,8.818181818181818,0.36363636363636365,2.4545454545454546,2.4545454545454546,off
2024,3,DEN,12,1,0,4,2,223.0,71,3,61.666666666666664,7,,1,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.3333333333333333,18.583333333333332,5.916666666666667,0.25,0.5833333333333334,0.5833333333333334,def
2024,3,DEN,10,2,4,2,2,352.0,81,5,65.0,26,,6,0.6,0.2,0.4,0.2,0.2,35.2,8.1,0.5,2.6,2.6,off
2024,3,DET,12,1,2,5,1,277.0,72,1,72.33333333333333,13,,3,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,23.083333333333332,6.0,0.08333333333333333,1.0833333333333333,1.0833333333333333,def
2024,3,DET,15,3,0,5,1,373.0,86,3,62.53333333333333,21,,3,0.2,0.2,0.0,0.06666666666666667,0.3333333333333333,24.866666666666667,5.733333333333333,0.2,1.4,1.4,off
2024,3,GB,11,3,0,4,3,237.0,69,2,74.0,21,,3,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.36363636363636365,21.545454545454547,6.2727272727272725,0.18181818181818182,1.9090909090909092,1.9090909090909092,def
2024,3,GB,18,2,3,5,0,378.0,81,6,53.888888888888886,23,,5,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.0,0.2777777777777778,21.0,4.5,0.3333333333333333,1.2777777777777777,1.2777777777777777,off
2024,3,HOU,15,4,2,4,0,274.0,80,5,59.6,34,,6,0.4,0.26666666666666666,0.13333333333333333,0.0,0.26666666666666666,18.266666666666666,5.333333333333333,0.3333333333333333,2.2666666666666666,2.2666666666666666,def
2024,3,HOU,12,1,0,4,3,296.0,86,3,66.83333333333333,7,,1,0.08333333333333333,0.08333333333333333,0.0,0.25,0.3333333333333333,24.666666666666668,7.166666666666667,0.25,0.5833333333333334,0.5833333333333334,off
2024,3,IND,16,2,1,3,3,395.0,104,5,63.625,17,,3,0.1875,0.125,0.0625,0.1875,0.1875,24.6875,6.5,0.3125,1.0625,1.0625,def
2024,3,IND,15,3,0,5,2,306.0,73,5,61.733333333333334,21,,3,0.2,0.2,0.0,0.13333333333333333,0.3333333333333333,20.4,4.866666666666666,0.3333333333333333,1.4,1.4,off
2024,3,JAX,12,6,2,1,0,388.0,78,9,52.416666666666664,48,,8,0.6666666666666666,0.5,0.16666666666666666,0.0,0.08333333333333333,32.333333333333336,6.5,0.75,4.0,4.0,def
2024,3,JAX,13,1,1,2,2,239.0,89,4,65.84615384615384,10,,2,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,18.384615384615383,6.846153846153846,0.3076923076923077,0.7692307692307693,0.7692307692307693,off
2024,3,KC,11,2,1,3,1,311.0,76,5,68.54545454545455,17,,3,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,28.272727272727273,6.909090909090909,0.45454545454545453,1.5454545454545454,1.5454545454545454,def
2024,3,KC,14,2,3,3,1,345.0,88,4,68.6923076923077,23,,5,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.21428571428571427,24.642857142857142,6.285714285714286,0.2857142857142857,1.6428571428571428,1.6428571428571428,off
2024,3,LA,11,3,1,2,2,425.0,86,4,67.81818181818181,24,,4,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.18181818181818182,38.63636363636363,7.818181818181818,0.36363636363636365,2.1818181818181817,2.1818181818181817,def
2024,3,LA,13,3,2,3,1,296.0,74,8,54.30769230769231,27,,5,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.23076923076923078,22.76923076923077,5.6923076923076925,0.6153846153846154,2.076923076923077,2.076923076923077,off
2024,3,LAC,13,2,2,3,1,346.0,82,5,64.84615384615384,20,,4,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.23076923076923078,26.615384615384617,6.3076923076923075,0.38461538461538464,1.5384615384615385,1.5384615384615385,def
2024,3,LAC,14,1,1,7,0,166.0,62,2,69.92857142857143,10,,2,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.5,11.857142857142858,4.428571428571429,0.14285714285714285,0.7142857142857143,0.7142857142857143,off
2024,3,LV,14,4,3,4,0,437.0,93,6,64.57142857142857,37,,7,0.5,0.2857142857142857,0.21428571428571427,0.0,0.2857142857142857,31.214285714285715,6.642857142857143,0.42857142857142855,2.642857142857143,2.642857142857143,def
2024,3,LV,15,3,0,5,1,333.0,80,4,67.66666666666667,21,,3,0.2,0.2,0.0,0.06666666666666667,0.3333333333333333,22.2,5.333333333333333,0.26666666666666666,1.4,1.4,off
2024,3,MIA,15,3,1,4,2,370.0,80,4,64.46666666666667,24,,4,0.26666666666666666,0.2,0.06666666666666667,0.13333333333333333,0.26666666666666666,24.666666666666668,5.333333333333333,0.26666666666666666,1.6,1.6,def
